#Wavenumber (cm^-1);  Spectrum at 300.00 K (cm*km*mol^-1);  Integral (km*mol^-1)
4212.31; 0.0065274913; 1738.6672174646
4214.34; 0.0063894273; 1738.6802257871
4216.38; 0.0062539159; 1738.6929582201
4218.41; 0.0061212109; 1738.7054204773
4220.45; 0.0059909161; 1738.7176174654
4222.49; 0.0058623573; 1738.7295527189
4224.52; 0.0057350067; 1738.7412286977
4226.56; 0.0056088253; 1738.752647782
4228.59; 0.0054844323; 1738.7638136129
4230.63; 0.0053630636; 1738.7747323475
4232.66; 0.0052463405; 1738.785413444
4234.70; 0.005135916; 1738.7958697256
4236.74; 0.0050330852; 1738.8061166527
4238.77; 0.0049384525; 1738.8161709159
4240.81; 0.0048517295; 1738.8260486184
4242.84; 0.0047717147; 1738.8357634178
4244.88; 0.0046964709; 1738.8453250272
4246.92; 0.0046236739; 1738.8547384282
4248.95; 0.0045510683; 1738.8640040106
4250.99; 0.0044769284; 1738.8731186505
4253.02; 0.0044004135; 1738.8820775126
4255.06; 0.0043217225; 1738.8908761668
4257.10; 0.0042419982; 1738.899512509
4259.13; 0.0041630003; 1738.9079880182
4261.17; 0.0040866309; 1738.916308046
4263.20; 0.0040144381; 1738.9244810955
4265.24; 0.0039472291; 1738.9325173133
4267.28; 0.0038848876; 1738.9404266093
4269.31; 0.0038264304; 1738.9482168914
4271.35; 0.0037702699; 1738.9558928355
4273.38; 0.0037146023; 1738.9634554453
4275.42; 0.0036578208; 1738.9709024529
4277.45; 0.0035988634; 1738.9782294282
4279.49; 0.0035374355; 1738.9854313416
4281.53; 0.0034740788; 1738.9925042662
4283.56; 0.0034100869; 1738.9994469088
4285.60; 0.0033472851; 1739.0062616924
4287.63; 0.003287704; 1739.012955174
4289.67; 0.0032331916; 1739.019537673
4291.71; 0.0031850243; 1739.0260221076
4293.74; 0.0031435928; 1739.0324221912
4295.78; 0.0031082398; 1739.0387502991
4297.81; 0.0030773104; 1739.0450154375
4299.85; 0.00304843; 1739.0512217779
4301.89; 0.0030189669; 1739.0573681341
4303.92; 0.0029865797; 1739.0634485527
4305.96; 0.0029497137; 1739.0694539152
4307.99; 0.002907915; 1739.0753741793
4310.03; 0.0028618758; 1739.0812007115
4312.07; 0.0028131975; 1739.0869281388
4314.10; 0.0027639414; 1739.0925552851
4316.14; 0.0027160964; 1739.0980850229
4318.17; 0.0026711162; 1739.1035231849
4320.21; 0.0026296543; 1739.108876934
4322.24; 0.0025915593; 1739.1141531251
4324.28; 0.0025561121; 1739.1193571488
4326.32; 0.0025224097; 1739.1244925573
4328.35; 0.0024897598; 1739.1295614934
4330.39; 0.0024579479; 1739.1345656632
4332.42; 0.0024272889; 1739.1395074139
4334.46; 0.0023984485; 1739.1443904482
4336.50; 0.002372102; 1739.1492198431
4338.53; 0.0023485569; 1739.1540013022
4340.57; 0.0023274838; 1739.1587398583
4342.60; 0.0023078633; 1739.1634384688
4344.64; 0.0022881897; 1739.1680970256
4346.68; 0.0022668762; 1739.1727121899
4348.71; 0.0022427386; 1739.1772782122
4350.75; 0.002215395; 1739.1817885653
4352.78; 0.0021854449; 1739.1862379425
4354.82; 0.0021543557; 1739.1906240248
4356.86; 0.0021240828; 1739.1949484741
4358.89; 0.0020965332; 1739.1992168348
4360.93; 0.0020730363; 1739.2034373578
4362.96; 0.0020539798; 1739.2076190835
4365.00; 0.0020387167; 1739.2117697347
4367.03; 0.0020257625; 1739.2158940123
4369.07; 0.0020132172; 1739.2199927488
4371.11; 0.0019992831; 1739.2240631167
4373.14; 0.0019827326; 1739.228099789
4375.18; 0.0019632052; 1739.2320967054
4377.21; 0.0019412705; 1739.2360489647
4379.25; 0.0019182572; 1739.2399543708
4381.29; 0.0018959097; 1739.2438142793
4383.32; 0.0018759666; 1739.2476335855
4385.36; 0.0018597616; 1739.2514198996
4387.39; 0.0018479351; 1739.2551821359
4389.43; 0.0018403105; 1739.2589288492
4391.47; 0.0018359529; 1739.2626666908
4393.50; 0.0018333882; 1739.2663993109
4395.54; 0.0018309296; 1739.2701269255
4397.57; 0.001827035; 1739.273846611
4399.61; 0.0018206124; 1739.2775532208
4401.65; 0.0018112037; 1739.2812406752
4403.68; 0.0017990019; 1739.2849032878
4405.72; 0.0017847045; 1739.2885367922
4407.75; 0.0017692458; 1739.2921388239
4409.79; 0.0017534881; 1739.2957087744
4411.82; 0.001737965; 1739.2992471211
4413.86; 0.0017227537; 1739.3027544991
4415.90; 0.0017075163; 1739.3062308549
4417.93; 0.0016916941; 1739.309674998
4419.97; 0.0016747904; 1739.3130847267
4422.00; 0.0016566447; 1739.3164575123
4424.04; 0.0016376006; 1739.3197915258
4426.08; 0.0016185032; 1739.3230866586
4428.11; 0.0016005155; 1739.3263451701
4430.15; 0.0015848061; 1739.3295716986
4432.18; 0.0015722051; 1739.3327725725
4434.22; 0.0015629433; 1739.3359545901
4436.26; 0.0015565649; 1739.3391236219
4438.29; 0.0015520504; 1739.3422834627
4440.33; 0.0015481157; 1739.3454352926
4442.36; 0.0015435924; 1739.3485779135
4444.40; 0.0015377644; 1739.3517086692
4446.44; 0.0015305484; 1739.3548247337
4448.47; 0.0015224572; 1739.3579243252
4450.51; 0.0015143633; 1739.3610074383
4452.54; 0.0015071482; 1739.3640758619
4454.58; 0.0015013636; 1739.3671325086
4456.62; 0.0014970254; 1739.370180323
4458.65; 0.0014936086; 1739.3732211812
4460.69; 0.0014902384; 1739.3762551779
4462.72; 0.0014859982; 1739.3792805421
4464.76; 0.001480239; 1739.382294181
4466.79; 0.0014727764; 1739.3852926266
4468.83; 0.0014639145; 1739.3882730303
4470.87; 0.0014543023; 1739.3912338642
4472.90; 0.0014446896; 1739.3941751277
4474.94; 0.0014356829; 1739.3970980541
4476.97; 0.0014275853; 1739.4000044946
4479.01; 0.0014203653; 1739.4028962358
4481.05; 0.0014137389; 1739.4057744861
4483.08; 0.0014073115; 1739.4086396509
4485.12; 0.0014007117; 1739.411491379
4487.15; 0.0013936681; 1739.414328767
4489.19; 0.0013860199; 1739.4171505838
4491.23; 0.0013776847; 1739.419955431
4493.26; 0.0013686274; 1739.4227418384
4495.30; 0.0013588592; 1739.4255083585
4497.33; 0.0013484751; 1739.4282537374
4499.37; 0.0013377043; 1739.4309771878
4501.41; 0.0013269354; 1739.4336787137
4503.44; 0.0013166865; 1739.4363593738
4505.48; 0.001307516; 1739.4390213635
4507.51; 0.0012999019; 1739.4416678515
4509.55; 0.0012941374; 1739.4443026035
4511.58; 0.0012902865; 1739.4469295155
4513.62; 0.0012882193; 1739.4495522188
4515.66; 0.0012877102; 1739.4521738856
4517.69; 0.0012885533; 1739.4547972689
4519.73; 0.0012906414; 1739.4574249034
4521.76; 0.001293967; 1739.4600593086
4523.80; 0.0012985437; 1739.4627030315
4525.84; 0.0013042775; 1739.4653584279
4527.87; 0.0013108464; 1739.4680271981
4529.91; 0.001317646; 1739.4707098116
4531.94; 0.0013238335; 1739.4734050224
4533.98; 0.0013284714; 1739.4761096755
4536.02; 0.0013307295; 1739.4788189259
4538.05; 0.0013300867; 1739.4815268676
4540.09; 0.0013264704; 1739.484227447
4542.12; 0.0013202929; 1739.4869154494
4544.16; 0.0013123735; 1739.4895873285
4546.20; 0.0013037698; 1739.4922416914
4548.23; 0.0012955635; 1739.4948793468
4550.27; 0.0012886524; 1739.4975029319
4552.30; 0.0012835974; 1739.5001162253
4554.34; 0.0012805516; 1739.5027233178
4556.37; 0.001279279; 1739.5053278196
4558.41; 0.0012792479; 1739.507932258
4560.45; 0.0012797709; 1739.5105377612
4562.48; 0.0012801571; 1739.5131440505
4564.52; 0.0012798432; 1739.5157497009
4566.55; 0.0012784809; 1739.5183525777
4568.59; 0.0012759682; 1739.5209503389
4570.63; 0.0012724277; 1739.523540892
4572.66; 0.0012681434; 1739.5261227225
4574.70; 0.001263475; 1739.5286950487
4576.73; 0.0012587708; 1739.5312577974
4578.77; 0.001254296; 1739.5338114359
4580.81; 0.0012501909; 1739.5363567166
4582.84; 0.0012464639; 1739.5388944095
4584.88; 0.0012430219; 1739.5414250948
4586.91; 0.0012397288; 1739.5439490757
4588.95; 0.001236481; 1739.5464664443
4590.99; 0.0012332801; 1739.5489772961
4593.02; 0.0012302827; 1739.5514820455
4595.06; 0.0012278067; 1739.553981754
4597.09; 0.0012262847; 1739.5564783639
4599.13; 0.0012261681; 1739.5589747364
4601.16; 0.0012278019; 1739.561474435
4603.20; 0.001231304; 1739.5639812637
4605.24; 0.0012364881; 1739.5664986468
4607.27; 0.0012428584; 1739.5690289994
4609.31; 0.0012496871; 1739.5715732544
4611.34; 0.0012561581; 1739.5741306839
4613.38; 0.001261539; 1739.5766990685
4615.42; 0.0012653294; 1739.57927517
4617.45; 0.0012673431; 1739.5818553712
4619.49; 0.0012677022; 1739.5844363034
4621.52; 0.0012667489; 1739.5870152948
4623.56; 0.0012649135; 1739.5895905495
4625.60; 0.0012625855; 1739.5921610647
4627.63; 0.0012600341; 1739.5947263855
4629.67; 0.0012574006; 1739.5972863445
4631.70; 0.0012547548; 1739.599840917
4633.74; 0.0012521834; 1739.6023902543
4635.78; 0.0012498617; 1739.6049348648
4637.81; 0.0012480733; 1739.6074758344
4639.85; 0.0012471611; 1739.6100149467
4641.88; 0.0012474256; 1739.6125545976
4643.92; 0.0012490121; 1739.6150974784
4645.96; 0.0012518309; 1739.6176460981
4647.99; 0.0012555479; 1739.6202022853
4650.03; 0.001259652; 1739.6227668282
4652.06; 0.0012635764; 1739.6253393606
4654.10; 0.0012668285; 1739.6279185141
4656.13; 0.0012690829; 1739.6305022574
4658.17; 0.001270205; 1739.6330882851
4660.21; 0.0012702071; 1739.6356743172
4662.24; 0.0012691649; 1739.6382582274
4664.28; 0.0012671395; 1739.640838014
4666.31; 0.0012641457; 1739.6434117056
4668.35; 0.0012601834; 1739.6459773304
4670.39; 0.0012553159; 1739.6485330453
4672.42; 0.001249755; 1739.6510774386
4674.46; 0.001243903; 1739.6536099178
4676.49; 0.0012383179; 1739.6561310262
4678.53; 0.0012335985; 1739.6586425263
4680.57; 0.001230224; 1739.6611471561
4682.60; 0.001228404; 1739.6636480807
4684.64; 0.0012279977; 1739.6661481779
4686.67; 0.0012285357; 1739.6686493706
4688.71; 0.0012293442; 1739.6711522093
4690.75; 0.0012297292; 1739.6736558319
4692.78; 0.0012291614; 1739.6761582984
4694.82; 0.0012274017; 1739.6786571824
4696.85; 0.0012245345; 1739.6811502289
4698.89; 0.0012209063; 1739.6836358887
4700.92; 0.0012170047; 1739.6861136053
4702.96; 0.0012133225; 1739.6885838252
4705.00; 0.0012102508; 1739.6910477913
4707.03; 0.0012080254; 1739.6935072268
4709.07; 0.0012067252; 1739.6959640151
4711.10; 0.0012063045; 1739.6984199469
4713.14; 0.0012066361; 1739.7008765538
4715.18; 0.0012075476; 1739.7033350165
4717.21; 0.0012088461; 1739.7057961227
4719.25; 0.0012103365; 1739.7082602634
4721.28; 0.0012118407; 1739.7107274664
4723.32; 0.001213219; 1739.7131974757
4725.36; 0.00121439; 1739.715669869
4727.39; 0.001215337; 1739.7181441903
4729.43; 0.0012160963; 1739.7206200574
4731.46; 0.0012167275; 1739.7230972096
4733.50; 0.001217279; 1739.7255754845
4735.54; 0.0012177651; 1739.7280547491
4737.57; 0.0012181661; 1739.7305348302
4739.61; 0.0012184531; 1739.7330154956
4741.64; 0.001218623; 1739.7354965068
4743.68; 0.001218724; 1739.7379777236
4745.71; 0.0012188548; 1739.7404592067
4747.75; 0.001219132; 1739.7429412543
4749.79; 0.0012196402; 1739.7454243365
4751.82; 0.0012203859; 1739.7479089369
4753.86; 0.0012212815; 1739.7503953606
4755.89; 0.0012221661; 1739.7528835852
4757.93; 0.0012228571; 1739.7553732168
4759.97; 0.0012232062; 1739.757863559
4762.00; 0.0012231328; 1739.7603537519
4764.04; 0.0012226195; 1739.7628428996
4766.07; 0.0012216743; 1739.7653301229
4768.11; 0.0012202859; 1739.7678145197
4770.15; 0.0012184048; 1739.7702950867
4772.18; 0.0012159727; 1739.7727707023
4774.22; 0.0012129978; 1739.7752402611
4776.25; 0.0012096443; 1739.7777029925
4778.29; 0.0012062888; 1739.7801588923
4780.33; 0.0012034985; 1739.7826091114
4782.36; 0.0012019172; 1739.785056111
4784.40; 0.0012020819; 1739.7875034461
4786.43; 0.0012042341; 1739.7899551628
4788.47; 0.0012081984; 1739.7924149505
4790.50; 0.0012133908; 1739.7948853093
4792.54; 0.0012189705; 1739.7973670281
4794.58; 0.0012240964; 1739.7998591826
4796.61; 0.0012282017; 1739.8023596952
4798.65; 0.0012311881; 1739.804866288
4800.68; 0.0012334607; 1739.8073775075
4802.72; 0.0012357804; 1739.8098934498
4804.76; 0.0012389799; 1739.812415906
4806.79; 0.001243639; 1739.8149478478
4808.83; 0.0012498382; 1739.8174924104
4810.86; 0.0012570827; 1739.8200517224
4812.90; 0.0012644332; 1739.8226259993
4814.94; 0.0012708011; 1739.8252132406
4816.97; 0.0012753102; 1739.8278096622
4819.01; 0.0012775979; 1739.8304107413
4821.04; 0.0012779483; 1739.8330125339
4823.08; 0.0012772112; 1739.8356128255
4825.12; 0.0012765323; 1739.8382117352
4827.15; 0.001276991; 1739.8408115786
4829.19; 0.0012792678; 1739.8434160575
4831.22; 0.0012834596; 1739.8460290705
4833.26; 0.0012890983; 1739.8486535633
4835.30; 0.001295365; 1739.8512908147
4837.33; 0.0013014162; 1739.8539403857
4839.37; 0.0013067069; 1739.8566007282
4841.40; 0.0013111972; 1739.8592702126
4843.44; 0.001315375; 1739.8619482026
4845.47; 0.0013200921; 1739.8646357962
4847.51; 0.0013262783; 1739.8673359844
4849.55; 0.0013346352; 1739.8700531865
4851.58; 0.0013454148; 1739.872792335
4853.62; 0.0013583532; 1739.8755578249
4855.65; 0.0013727723; 1739.8783526708
4857.69; 0.0013878041; 1739.8811781202
4859.73; 0.001402655; 1739.8840338047
4861.76; 0.0014168175; 1739.8869183229
4863.80; 0.0014301649; 1739.8898300152
4865.83; 0.0014429078; 1739.8927676509
4867.87; 0.0014554414; 1739.8957308041
4869.91; 0.0014681479; 1739.8987198265
4871.94; 0.0014812253; 1739.9017354735
4873.98; 0.0014946024; 1739.904778355
4876.01; 0.0015079579; 1739.9078484271
4878.05; 0.001520829; 1739.9109447036
4880.09; 0.0015327614; 1739.9140652736
4882.12; 0.001543445; 1739.9172075944
4884.16; 0.0015527887; 1739.9203689382
4886.19; 0.001560919; 1739.9235468345
4888.23; 0.0015681108; 1739.9267393728
4890.26; 0.0015746891; 1739.9299453039
4892.30; 0.0015809407; 1739.9331639628
4894.34; 0.0015870711; 1739.9363951026
4896.37; 0.0015932157; 1739.9396387521
4898.41; 0.0015994906; 1739.942895177
4900.44; 0.001606053; 1739.9461649622
4902.48; 0.0016131329; 1739.9494491615
4904.52; 0.0016210159; 1739.9527494099
4906.55; 0.0016299719; 1739.9560678921
4908.59; 0.001640155; 1739.959407106
4910.62; 0.0016515082; 1739.9627694342
4912.66; 0.0016637155; 1739.9661566155
4914.70; 0.0016762247; 1739.9695692643
4916.73; 0.0016883448; 1739.9730065886
4918.77; 0.0016993977; 1739.9764664157
4920.80; 0.0017088815; 1739.9799455509
4922.84; 0.0017166022; 1739.9834404049
4924.88; 0.0017227341; 1739.9869477428
4926.91; 0.001727789; 1739.990465372
4928.95; 0.0017325; 1739.9939925925
4930.98; 0.0017376452; 1739.9975302882
4933.02; 0.0017438558; 1740.0010806282
4935.05; 0.0017514577; 1740.0046464449
4937.09; 0.0017603911; 1740.0082304492
4939.13; 0.0017702362; 1740.0118344973
4941.16; 0.0017803462; 1740.0154591285
4943.20; 0.0017900583; 1740.0191035328
4945.23; 0.0017989291; 1740.0227659972
4947.27; 0.0018069206; 1740.0264447317
4949.31; 0.0018144727; 1740.0301388416
4951.34; 0.0018224205; 1740.0338491324
4953.38; 0.0018317632; 1740.0375784443
4955.41; 0.0018433408; 1740.0413313271
4957.45; 0.0018575145; 1740.0451130662
4959.49; 0.0018739587; 1740.0489282845
4961.52; 0.0018916462; 1740.0527795129
4963.56; 0.0019090495; 1740.056666173
4965.59; 0.0019245124; 1740.0605843142
4967.63; 0.0019366825; 1740.0645272327
4969.67; 0.0019448717; 1740.0684868235
4971.70; 0.0019492329; 1740.0724552935
4973.74; 0.0019507025; 1740.0764267555
4975.77; 0.0019507361; 1740.0803982858
4977.81; 0.0019509323; 1740.0843702155
4979.84; 0.0019526691; 1740.0883456812
4981.88; 0.0019568543; 1740.0923296676
4983.92; 0.0019638406; 1740.0963278776
4985.95; 0.001973485; 1740.1003457228
4987.99; 0.0019852859; 1740.1043875934
4990.02; 0.0019985185; 1740.1084564046
4992.06; 0.0020123216; 1740.1125533177
4994.10; 0.0020257338; 1740.1166775369
4996.13; 0.0020377247; 1740.1208261684
